SISTEMA / TIPO,TAG,FABRICANTE,AC,INVERTER,MODELO,POTENCIA NOMINAL (BTU) ,POTENCIA NOMINAL (W),Potencia elétrica consumida em 1 hora por mes (W),VOLTAGEM (V),POTÊNCIA ELÉTRICA CONSUMIDA,LOCALIZAÇÃO,TIPO_FLUIDO,CENTRO DE CUSTO,UNIDADE,TIPO_CENTRO_DE_CUSTO,CONSUMO_CENARIO_1,CONSUMO_MANHÃ,CONSUMO_TARDE,VALOR_TOTAL
self-contained,SELF-656,CARRIER,1,0,Evap.40MSCO60TCR / Cond. 38CQDO6053SMC,60000,17574,,220,,Sala 04, R22,CENTRO OBSTETRICO,HMLMB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split,SPLT-2224,CARRIER,1,0,38CCA0186515MC,18000,5272.2,,220,,Diretoria sala de reunião,R410,ADMINISTRAÇÃO,CHPB,ADM,16.87104,3.16332,18.4527,21.61602
split,SPLT-3128 (3128),Springer,1,0,42FNCA18S5,18000,5272.2,,220,,Ultrassom Oftalmologia,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-3129 (3129),Springer,1,0,42FNCA18S5,18000,5272.2,,220,,Ultrassom Oftalmologia,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-3145 (3145),Comfree,1,0,42AFCB18F5,18000,5272.2,,220,,CME Area Limpa,R410,CENTRO CIRURGICO,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-3146 (3146),Comfree,1,0,42AFCB18F6,18000,5272.2,,220,,CME Area Limpa,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-3148 (3148),PHILCO,1,0,PH18000FM5,18000,5272.2,,220,,CME Area Suja,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-3623 (3623),MIDEA,1,0,38KCN18M5,18000,5272.2,,220,,Laboratório de urgência,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-4245,ELGIN,1,0,HEFE18B21A,18000,5272.2,,220,,CMB Superv. Médica,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,34.2693,6.59025,22.14324,28.73349
split,SPLT-2239,LG,1,0,Evap. TSNC182M4WO / Cond. TSUC182M4WO,17000,4979.3,,220,,Conforto Médico - 3º andar, R22,UTI NEONATAL,HMLMB,ASSISTENCIAL,32.36545,6.224125,20.91306,27.137185
split,SPLT-266,GREEN,1,0,GWCN18DMD1AM/0,13000,3807.7,,220,,Diretoria RH,R22,ADMINISTRAÇÃO,CHPB,ADM,12.18464,2.28462,13.32695,15.61157
split,SPLT-295,GREEN,1,0,GWC12NB0D1NNA3C/0,13000,3807.7,,220,,RH,R22,ADMINISTRAÇÃO,CHPB,ADM,12.18464,2.28462,13.32695,15.61157
ar condicionado de janela,ACJ-2231,MCA125BB,1,0,MCA125BB,12500,3661.25,,220,,Gerência Clínica cirúrgica,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,23.798125,4.5765625,15.37725,19.9538125
ar condicionado de janela,ACJ-1544,SPRINGER,1,0,MCD125RB,12000,3514.8000,,220,,2º azul DGAC - Informação Estratégicas, R22,AZUL - FUNCIONÁRIOS,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1607,SPRINGER,1,0,MCD125RB,12000,3514.8000,,220,,"2º azul, DGAC - Planejamento e Controle", R22,AZUL - FUNCIONÁRIOS,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1608,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,"1º laranja, sala 1113", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1609,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,1º laranja - sala 1114, R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1610,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,1º laranja - sala 1115 frio, R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1611,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,1º laranja - sala 1116, R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-1612,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,Térreo verde Laboratório - Triagem, R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-3735,CONSUL,1,0,CCN10BBBNA,12000,3514.8000,,220,,1ª azul - sala 1220, R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-917,Elgin,1,0,42MQCO1251525,12000,3514.8000,,220,,1º andar Setor Laranja - Sala 1110, R22,LARANJA - PACIENTES,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-2218,Brize,1,0,B25 I2FC 2LX,12000,3514.8000,,220,,1º Andar Lilás sala 1520, R410A,LILÁS - PACIENTES,NGA,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3635 (3635),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - Reunião II, R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-3637 (3637),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - Informática, R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-3645 (3645),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - Acid. Trab. e Insalubr., R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-3649 (3649),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - Diretoria Técnica de Saúde II, R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLIT-3657 (3657),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - ATD, R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-3661 (3661),Agratto,1,0,CCS12FR-02,12000,3514.8000,,220,,2ª andar DPME - ATD, R410A,PERICIAS MÉDICAS,NGA,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-145,KOMECO,1,0,Evap. KOS 12FC-G2 / Cond. KOS 12FC-G2,12000,3514.8,,220,,Núcleo Interno, R22,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-149,ELGIN,1,0,Evap. SRF1 - 12000-2/ Cond. SRFE - 12000-2,12000,3514.8,,220,,Interna - 2º andar, R22,FARMÁCIA/LAVANDERIA,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3846,Gree,1,0,Hi wall,12000,3514.8,,220,,Consultório 2 - Térreo, R410A,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3847,Gree,1,0,Hi wall,12000,3514.8,,220,,Consultório 4 - Térreo, R410A,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3849,Gree,1,0,Hi wall,12000,3514.8,,220,,Sala de observação - Térreo, R410A,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3850,Gree,1,0,Hi wall,12000,3514.8,,220,,Sala de observação - Térreo, R410A,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4022,MIDEA,1,0,HIWALL,12000,3514.8,,220,,Térreo - Voluntariado, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4023,MIDEA,1,0,HIWALL,12000,3514.8,,220,,Térreo - Voluntariado / expediente, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split dutado,SPLIT -DUT-2159,ELGIN,1,0,DXPA - 060,60000,17574,,220,,Lavanderia, R22,FARMÁCIA/LAVANDERIA,HMLMB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split dutado,SPLIT -DUT-2165,ELGIN,1,0,DXPA - 090,5100,1493.79,,220,,Laboratorio - 3º andar, R22,LABORATÓRIO,HMLMB,ASSISTENCIAL,9.709635,1.8672375,6.273918,8.1411555
split dutado,SPLIT -DUT-2167,ELGIN,1,0,DXPA - 150,180000,52722,,220,,CME - 1º andar, R22,EDIFICIO GERAL,HMLMB,ASSISTENCIAL,342.693,65.9025,221.4324,287.3349
split dutado,SPLIT-DUT-3077 (3077),CARRIER,1,0,38CCL090534SC,86000,25189.4,,220,,Banco de Leite - 3º andar, R22,UTI NEONATAL,HMLMB,ASSISTENCIAL,163.7311,31.48675,105.79548,137.28223
split dutado,SPLIT -DUT-4003,HITACHI,1,0,Inverter - Dutado,90000,26361,,220,,Mezanino - Sala de cirurgia, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,171.3465,32.95125,110.7162,143.66745
split dutado,SPLIT -DUT-4004,HITACHI,1,0,Inverter - Dutado,90000,26361,,220,,Mezanino - Sala de cirurgia, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,171.3465,32.95125,110.7162,143.66745
split dutado,SPLIT -DUT-4005,HITACHI,1,0,Inverter - Dutado,240000,70296,,220,,2ª andar - Auditório, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,456.924,87.87,295.2432,383.1132
split dutado,SPLIT -DUT-4006,HITACHI,1,0,Inverter - Dutado,240000,70296,,220,,2ª andar - Auditório, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,456.924,87.87,295.2432,383.1132
torre de resfriamento de agua,TR_AGUA-2091,FAB_IND,1,0,,36000,10544.4,,220,,Torre de Resfriamento,NA,FARMÁCIA/LAVANDERIA,HMLMB,ASSISTENCIAL,68.5386,10.5444,36.9054,47.4498
split,SPLT-4024,MIDEA,1,0,HIWALL,12000,3514.8,,220,,Térreo - Sala do voluntaiado, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4025,MIDEA,1,0,HIWALL,12000,3514.8,,220,,Térreo - Voluntariado / almoxarifado, R410A,AMBULATÓRIO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4396,Fujitsu,1,0,ACB12A1,12000,3514.8,,220,,Manut. Terc. - Recepção, R22,MANUTENÇÃO / ALMOXARIFADO,HMLMB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-931,GOLD,1,0,,12000,3514.8,,220,,ASSISTENTES,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
ar condicionado de janela,ACJ-983,GOLD,1,0,,12000,3514.8,,220,,SALA DE RESULTADOS,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-986,AGF 12F,1,0,,12000,3514.8,,220,,PATRIMÔNIO,R22,RETAGUARDA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-574,GREE,1,0,GSW12-22L/C (0) / GSW12-22L/C (I),12000,3514.8,,220,,FARMACOTÉCNICA,R22,FARMÁCIA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-579,GREE,1,0,GSW12-22L/C (0) / GSW12-22L/C (I),12000,3514.8,,220,,EXPEDIENTE DTD,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-582,L.G,1,0,GOLD,12000,3514.8,,220,,DIRETORIA DPTO,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-747,SPRINGER,1,0,42MCA012515LS,12000,3514.8,,220,,DTGH,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-748,YORK,1,0,MLDA 12FS-GDA/MLE,12000,3514.8,,220,,CCIH,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-750,Elgin,1,0,SRFE-12000-2/ Série 1237849,12000,3514.8,,220,,SALA DE RH (FUNDOS),R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-863,Elgin,1,0,SRFE,12000,3514.8,,220,,FATURAMENTO,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-873,GREE,1,0,GSW12-22LC,12000,3514.8,,220,,RECEPÇÃO DIRETORIA,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-874,Elgin,1,0,SRFE 12000-2,12000,3514.8,,220,,SALA DE REUNIÃO DIR.,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-882,Elgin,1,0,SRFE 12000-2 Série 1237722,12000,3514.8,,220,,DIRETORIA DE DEPARTAMENTO,R22,ADMINISTRAÇÃO,HICF,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-2116,CONSUL,1,0,CBW12A,12000,3514.8,,220,,CONFORTO DOS MÉDICOS CORREDOR FARMÁCIA, R410,ENFERMARIA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-2117,YORK,1,0,YKS12FCAGI,12000,3514.8,,220,,CONFORTO DE ENFERMAGEM - P.A,R22,PRONTO SOCORRO,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3817,PHILCO,1,0,PH12000F,12000,3514.8,,220,,CONFORTO - UTI PED, R410,UTI PEDIATRICA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4122,SPRINGER MIDEA,1,0,42MACB12S5,12000,3514.8,,220,,ALA FLAMINGO LEITO 03.07, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4125,SPRINGER MIDEA,1,0,42MACB12S5,12000,3514.8,,220,,ALA FLAMINGO LEITO 03.09, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4137,ELGIN,1,0,HWQI12B2IA,12000,3514.8,,220,,ALA AZUL LEITO ISOLAMENTO 02.01, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4138,ELGIN,1,0,HWQI12B2IA,12000,3514.8,,220,,ESCRITÓRIO DE MANUTENÇÃO (TERCEIRIZADA), R410A,RETAGUARDA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4147,ELGIN,1,0,SRFI-12000-2,12000,3514.8,,220,,SALA DE VOLUNTÁRIOS,R22,RETAGUARDA,HICF,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
ar condicionado de janela,ACJ-301,,1,0,MCA125BB,12000,3514.8,,220,,Teste Ergométrico,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-235,MIDEA,1,0,38KQX125S,12000,3514.8,,220,,Raio X,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-236,YORK,1,0,YJEA12FS-ADK,12000,3514.8,,220,,C.C. conforto dos anestesistas,R22,CENTRO CIRURGICO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-250,Springer,1,0,YJEA12FS-ADK,12000,3514.8,,220,,C.C RPA,R22,CENTRO CIRURGICO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-259,FUJITSU,1,0,ASB18A1,12000,3514.8,,220,,C.C sala 05,R22,CENTRO CIRURGICO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-262,MIDEA,1,0,42MAQA12S5,12000,3514.8,,220,,Gerencia de apoio diagnostico,R410,ADMINISTRAÇÃO,CHPB,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-267,YORK,1,0,YJDA12FS-ADK-T,12000,3514.8,,220,,Dermatologia sala 04,R22,DERMATOLOGIA,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-291,YORK,1,0,YJDA12FS-ADK-T,12000,3514.8,,220,,Aprimoramento recepção,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-292,YORK,1,0,YJDA12FS-ADK-T,12000,3514.8,,220,,Aprimoramento sl de reunião,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-293,YORK,1,0,YJDA12FS-ADK-T,12000,3514.8,,220,,Aprimoramento Dr. Mauro,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-2130,KOMECO,1,0,KOS9CC,12000,3514.8,,220,,Dermato sala 02,R22,DERMATOLOGIA,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-2132,MIDEA,1,0,38MLQB12MS,12000,3514.8,,220,,Finanças,R22,ADMINISTRAÇÃO,CHPB,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-2133,MIDEA,1,0,38MLQB12MS,12000,3514.8,,220,,Diretoria de compras,R22,ADMINISTRAÇÃO,CHPB,ADM,11.24736,2.10888,12.3018,14.41068
split,SPLT-2135,SPRINGER,1,0,38MQCOO7515MF,12000,3514.8,,220,,Diretoria técnica- sala do diretor,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-2238,MIDEA,1,0,42MAQA12S5,12000,3514.8,,220,,Recepção do P.S,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3126 (3126),Springer,1,0,42FNCA12S5,12000,3514.8,,220,,Consultório 5 Oftalmologia,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3134 (3134),Springer,1,0,42FNCA12S5,12000,3514.8,,220,,Sala de Espera,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3136 (3136),Springer,1,0,42MAQA12S5,12000,3514.8,,220,,Consultório 2,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3139 (3139),Springer,1,0,42FNCA09S5,12000,3514.8,,220,,Sala de Curativos,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3144 (3144),MIDEA,1,0,42MAQA12S5,12000,3514.8,,220,,Audiometria,R410,AMBULATÓRIO CIRURGICO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3151 (3151),PHILCO,1,0,PAC12000IFMA4,12000,3514.8,,220,,Equipamentos P.S,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3615 (3615),PHILCO,1,0,PAC12FIMA4,12000,3514.8,,220,,Consultório 01 Oftalmologia,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3616 (3616),PHILCO,1,0,PAC12FIMA4,12000,3514.8,,220,,Consultório 02 Oftalmologia,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3617 (3617),PHILCO,1,0,PAC12FIMA4,12000,3514.8,,220,,Consultório 03 Oftalmologia,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3618 (3618),PHILCO,1,0,PAC12FIMA4,12000,3514.8,,220,,Consultório 04 Oftalmologia,R410,PRONTO SOCORRO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3619 (3619),MIDEA,1,0,38KCN12M5,12000,3514.8,,220,,Laboratório- SOROLOGIA,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3620 (3620),MIDEA,1,0,38KCN12M5,12000,3514.8,,220,,Laboratório- Diretoria de patologia,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3621 (3621),MIDEA,1,0,38KCN12M5,12000,3514.8,,220,,Laboratório de rotina,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-3622 (3622),MIDEA,1,0,38KCN12M5,12000,3514.8,,220,,Laboratório de bacteriologia,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4243,MIDEA,1,0,42MAGA12S5,12000,3514.8,,220,,Sala de Enferma. Tomo,R410,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4244,PHILCO,1,0,PAC12000IFMA4,12000,3514.8,,220,,SALA,R410,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4246,MIDEA,1,0,38KY12S5,12000,3514.8,,220,,Diretoria de Enferm.,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4247,Springer/ MIDEA,1,0,38KCY12S5,12000,3514.8,,220,,Covid IV,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4248,Springer/ MIDEA,1,0,38KCY12S5,12000,3514.8,,220,,Covid IV,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4249,Springer/ MIDEA,1,0,38KCY12S5,12000,3514.8,,220,,Covid IV,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4250,Springer/ MIDEA,1,0,38KCY12S5,12000,3514.8,,220,,Covid IV,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4251,Springer/ MIDEA,1,0,38KCY12S5,12000,3514.8,,220,,Covid IV,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4448,Springer Midea,1,0,42TFQA0955,12000,3514.8,,220,,Conforto dos Neurologistas - CMB,R410,ENFERMARIA,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-4469,CARRIER,1,0,42LUCA012515LC,12000,3514.8,,220,,Isolamento II,R22,UTI ADULTO,CHPB,ASSISTENCIAL,22.8462,4.3935,14.76216,19.15566
split,SPLT-734,FUJITSU,1,0,A0B9A1/ ASB9A1,11500,3368.35,,220,,ECOCARDIOGRAFIA,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,21.894275,4.2104375,14.14707,18.3575075
split,SPLT-735,SPRINGER,1,0,38MCA012515MS/ 42MCA012515LS,11500,3368.35,,220,,ELETROENCEFALOGRAFIA,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,21.894275,4.2104375,14.14707,18.3575075
ar condicionado de janela,ACJ-1508,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1405", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1509,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1406", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1510,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1407", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1511,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1408", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1512,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1415", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1513,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Verde - Sala 1416", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1514,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Verde - Sala 1417", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1515,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Verde - Sala 1418", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1516,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Verde - Sala 1419", R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1517,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1201", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1518,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1202", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1519,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1203", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1520,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1204", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1521,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1205", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
